order_id,customer_id,order_ts,status,subtotal,tax,shipping,total_amount,country,state,payment_method
ord_101004,cust_1030,2026-02-06 10:20:35,cancelled,52.19,2.51,10.45,65.15,CA,WA,apple_pay
ord_101005,cust_1419,2026-01-09 06:05:43,paid,16,0.96,17.09,34.05,GB,CA,card
ord_101006,cust_1300,2026-01-04 06:16:23,cancelled,164.76,8.97,10.4,184.13,IN,LDN,apple_pay
ord_101007,cust_1261,2026-01-02 23:30:37,pending,233.56,15.77,3.24,252.57,DE,MH,apple_pay
ord_101008,cust_1219,2025-12-26 16:40:20,paid,84.96,5.51,13.96,104.43,CA,BE,apple_pay
ord_101009,cust_1252,2026-01-26 17:35:13,pending,159.69,12.57,11.58,183.84,US,MH,bank_transfer
ord_101010,cust_1209,2025-12-27 14:20:36,paid,334.91,16.91,10.58,362.4,DE,WA,bank_transfer
ord_101011,cust_1507,2026-01-16 22:43:04,refunded,161.39,15.53,3.15,180.07,CA,BE,apple_pay
ord_101012,cust_1317,2026-01-20 06:09:42,refunded,281.47,22.56,2.52,306.55,IN,WA,paypal
ord_101013,cust_1496,2026-02-02 09:17:57,cancelled,79.02,4.17,14.42,97.61,DE,LDN,bank_transfer
ord_101014,cust_1445,2026-01-23 02:33:30,cancelled,121.98,5.72,10.03,137.73,IN,ON,bank_transfer
ord_101015,cust_1519,2026-01-29 19:02:51,pending,422.13,20.74,6.74,449.61,CA,KA,bank_transfer
ord_101016,cust_1180,2026-01-06 13:28:31,cancelled,409.83,20.9,14.94,445.67,CA,NY,paypal
ord_101017,cust_1289,2025-12-26 18:15:26,refunded,16.37,1.74,2.19,20.3,DE,MH,apple_pay
ord_101018,cust_1318,2026-01-23 02:21:53,refunded,121.26,5.51,2.6,129.37,IN,CA,bank_transfer
ord_101019,cust_1134,2026-01-18 02:19:34,refunded,338.67,30.9,0.65,370.22,GB,BE,apple_pay
ord_101020,cust_1542,2025-12-24 22:57:09,pending,475.53,26.73,16.53,518.79,IN,ON,bank_transfer
ord_101021,cust_1504,2026-01-16 14:54:06,pending,237.69,23.87,11.43,272.99,US,MH,bank_transfer
ord_101022,cust_1078,2026-01-11 06:34:43,refunded,165.48,11.14,2.89,179.51,DE,NY,paypal
ord_101023,cust_1058,2026-01-20 10:58:13,pending,164.81,10.06,8.35,183.22,GB,CA,apple_pay
ord_101024,cust_1156,2026-01-09 09:39:25,paid,166.83,18.13,9.88,194.84,DE,NY,card
ord_101025,cust_1529,2026-02-04 21:32:33,paid,52.57,3.39,15.58,71.54,FR,ON,bank_transfer
ord_101026,cust_1250,2025-12-25 15:11:05,paid,447.01,22.91,13.5,483.42,US,KA,bank_transfer
ord_101027,cust_1020,2026-01-02 20:21:55,cancelled,399.09,23.86,15.86,438.81,US,MH,apple_pay
ord_101028,cust_1314,2026-01-04 20:44:55,paid,177.48,13.6,7.17,198.25,GB,KA,paypal
ord_101029,cust_1040,2026-02-03 21:49:10,pending,436.89,51.31,9.59,497.79,FR,ON,bank_transfer
ord_101030,cust_1410,2026-01-13 19:42:16,paid,384.6,31.18,16.13,431.91,US,TX,card
ord_101031,cust_1334,2026-01-08 21:51:40,paid,402.81,20.92,7.77,431.5,FR,LDN,bank_transfer
ord_101032,cust_1259,2026-02-04 11:08:26,pending,219.78,12.1,6.58,238.46,GB,TX,apple_pay
ord_101033,cust_1154,2026-02-01 14:34:56,paid,280.4,12.67,10.54,303.61,GB,KA,card
ord_101034,cust_1180,2026-01-02 22:36:48,paid,102.16,4.55,15.22,121.93,CA,NY,bank_transfer
ord_101035,cust_1299,2026-01-15 19:25:38,pending,446.59,28.39,3.27,478.25,CA,CA,paypal
ord_101036,cust_1196,2026-01-29 08:57:36,cancelled,399.83,46.87,11.48,458.18,DE,ON,card
ord_101037,cust_1274,2026-02-03 09:23:40,cancelled,305.47,18.51,17.22,341.2,GB,CA,paypal
ord_101038,cust_1146,2025-12-26 14:51:55,paid,345.74,39.29,0.72,385.75,CA,MH,paypal
ord_101039,cust_1541,2026-01-22 03:02:08,paid,402.22,42.72,12.78,457.72,CA,MH,bank_transfer
ord_101040,cust_1097,2025-12-31 18:06:14,refunded,432.78,25.09,3.4,461.27,DE,KA,bank_transfer
ord_101041,cust_1406,2026-02-02 16:48:04,refunded,31.4,2.6,16.84,50.84,DE,KA,apple_pay
ord_101042,cust_1114,2025-12-31 07:21:23,paid,396.56,34.59,0.14,431.29,US,BE,apple_pay
ord_101043,cust_1433,2025-12-30 13:03:52,cancelled,357.86,23.71,0.58,382.15,CA,MH,paypal
ord_101044,cust_1506,2026-01-20 06:00:50,paid,397,29.49,5.7,432.19,IN,NY,paypal
ord_101045,cust_1451,2026-01-01 14:25:54,paid,64.52,2.92,11.01,78.45,FR,MH,bank_transfer
ord_101046,cust_1403,2026-02-06 03:22:41,paid,110.39,8.1,2.25,120.74,CA,BE,card
ord_101047,cust_1511,2026-01-03 06:40:36,paid,20.34,1.68,14.94,36.96,US,TX,apple_pay
ord_101048,cust_1460,2026-01-12 14:13:32,cancelled,262.92,21.1,13.34,297.36,IN,BE,paypal
ord_101049,cust_1530,2026-01-02 20:14:04,paid,491.72,40.97,17.09,549.78,FR,NY,paypal
ord_101050,cust_1235,2026-01-10 03:19:46,pending,62.44,5.49,1.39,69.32,GB,CA,paypal
ord_101051,cust_1319,2025-12-29 12:54:00,refunded,288.63,33.25,15.07,336.95,US,CA,paypal
ord_101052,cust_1073,2026-01-15 02:40:54,refunded,199.35,19.5,12.62,231.47,FR,TX,card
ord_101053,cust_1338,2026-02-02 17:07:42,cancelled,496.96,34.03,7.07,538.06,CA,TX,apple_pay
ord_101054,cust_1099,2026-01-15 01:16:06,cancelled,237.54,19.26,5.18,261.98,US,NY,card
ord_101055,cust_1363,2026-01-27 11:23:19,paid,107.33,8.98,1.43,117.74,US,TX,bank_transfer
ord_101056,cust_1048,2025-12-31 15:16:35,refunded,495.93,25.2,8.11,529.24,GB,BE,paypal
ord_101057,cust_1291,2026-01-16 22:34:18,pending,315.41,24.06,16.17,355.64,CA,WA,paypal
ord_101058,cust_1196,2025-12-31 12:33:23,cancelled,288.86,22.12,17.06,328.04,DE,WA,bank_transfer
ord_101059,cust_1270,2026-01-09 17:16:11,cancelled,495.45,30.02,9.66,535.13,GB,NY,bank_transfer
ord_101060,cust_1033,2026-02-07 01:15:04,paid,139.06,15.03,15.93,170.02,US,BE,apple_pay
ord_101061,cust_1536,2026-02-04 12:01:47,cancelled,40.48,2.84,15.89,59.21,FR,MH,apple_pay
ord_101062,cust_1284,2026-01-09 03:58:51,pending,292.92,33.23,14.82,340.97,GB,LDN,paypal
ord_101063,cust_1118,2025-12-27 08:18:40,cancelled,422.64,34.38,10.36,467.38,FR,WA,card
ord_101064,cust_1073,2026-01-14 03:44:13,cancelled,320.65,20.66,14.79,356.1,US,TX,paypal
ord_101065,cust_1347,2026-01-26 10:31:53,cancelled,277.7,20.69,16.47,314.86,US,KA,bank_transfer
ord_101066,cust_1453,2026-01-09 00:54:19,pending,354.51,32.84,15.84,403.19,DE,MH,card
ord_101067,cust_1293,2026-01-19 11:02:06,paid,418.31,24.29,16.94,459.54,GB,WA,apple_pay
ord_101068,cust_1468,2026-02-03 07:36:29,cancelled,416.06,20.73,6.71,443.5,GB,BE,paypal
ord_101069,cust_1189,2026-01-25 00:58:23,cancelled,324.16,34.23,13,371.39,US,NY,paypal
ord_101070,cust_1400,2026-01-04 22:21:18,cancelled,158.26,12.93,3.4,174.59,FR,WA,apple_pay
ord_101071,cust_1465,2026-01-13 05:13:04,pending,241.59,13.18,4.94,259.71,DE,BE,card
ord_101072,cust_1464,2026-01-31 10:55:48,paid,261.33,11.32,17.4,290.05,US,CA,apple_pay
ord_101073,cust_1255,2026-01-25 19:12:39,cancelled,442.72,27.64,14.02,484.38,DE,NY,bank_transfer
ord_101074,cust_1365,2025-12-24 05:56:06,paid,262.61,30.71,6.52,299.84,FR,KA,apple_pay
ord_101075,cust_1105,2026-01-23 21:55:39,pending,55.35,5.13,7.26,67.74,IN,NY,apple_pay
ord_101076,cust_1518,2026-02-03 23:40:02,refunded,116.76,9.24,11.76,137.76,CA,WA,paypal
ord_101077,cust_1318,2026-02-01 20:34:09,paid,241.65,10.05,14.79,266.49,IN,LDN,paypal
ord_101078,cust_1517,2026-01-22 01:43:16,pending,194.11,21.13,2.53,217.77,IN,NY,card
ord_101079,cust_1165,2026-01-17 18:01:49,pending,270.82,15.28,15,301.1,IN,ON,card
ord_101080,cust_1544,2026-02-03 20:39:11,refunded,247.35,17.34,6.37,271.06,GB,BE,apple_pay
ord_101081,cust_1119,2026-01-21 13:58:59,pending,182.57,19.12,14.94,216.63,DE,ON,card
ord_101082,cust_1243,2025-12-24 17:43:43,pending,465.38,38.46,9.19,513.03,DE,TX,bank_transfer
ord_101083,cust_1141,2026-01-28 00:54:25,pending,274.83,30.85,2.92,308.6,GB,WA,bank_transfer
ord_101084,cust_1512,2025-12-31 04:39:26,cancelled,164.87,16.74,15.53,197.14,FR,LDN,apple_pay
ord_101085,cust_1040,2026-02-03 03:54:47,pending,421.78,41.59,0.71,464.08,CA,MH,apple_pay
ord_101086,cust_1059,2026-01-09 11:21:58,cancelled,347.62,20.63,17.13,385.38,GB,BE,card
ord_101087,cust_1450,2026-01-23 13:20:10,refunded,255.43,14.36,7.55,277.34,CA,ON,bank_transfer
ord_101088,cust_1062,2026-01-12 21:12:08,cancelled,466.02,53.14,8.96,528.12,US,ON,card
ord_101089,cust_1291,2026-01-26 22:47:20,pending,269.93,19.86,0.5,290.29,GB,TX,card
ord_101090,cust_1496,2026-01-17 14:53:55,paid,283.16,22.19,3.2,308.55,IN,BE,bank_transfer
ord_101091,cust_1088,2026-01-13 07:29:42,pending,290.45,25.91,11.2,327.56,FR,NY,bank_transfer
ord_101092,cust_1132,2026-01-16 22:00:51,pending,215.68,23.88,16.65,256.21,US,LDN,bank_transfer
ord_101093,cust_1093,2025-12-25 06:05:58,cancelled,48.84,2.65,17.55,69.04,IN,BE,card
ord_101094,cust_1326,2026-01-23 17:41:48,pending,76.77,7.87,17.43,102.07,IN,MH,card
ord_101095,cust_1364,2026-01-16 08:55:11,cancelled,492.33,23.54,13.09,528.96,IN,BE,bank_transfer
ord_101096,cust_1157,2026-01-02 23:03:04,paid,464.03,34.29,4.82,503.14,DE,KA,apple_pay
ord_101097,cust_1352,2026-01-05 14:50:48,cancelled,255.99,20.57,13.38,289.94,FR,NY,card
ord_101098,cust_1117,2025-12-29 08:33:59,refunded,490.06,39.8,17.51,547.37,CA,CA,card
ord_101099,cust_1358,2026-01-08 17:02:38,refunded,263.93,20.11,8.61,292.65,DE,NY,bank_transfer
ord_101100,cust_1349,2026-01-11 22:24:45,paid,367.01,37.68,5.78,410.47,US,WA,apple_pay
ord_101101,cust_1366,2025-12-24 04:08:50,cancelled,477.83,49.75,13.86,541.44,FR,CA,apple_pay
ord_101102,cust_1469,2026-02-03 09:49:30,refunded,106.03,8.12,4.61,118.76,DE,TX,card
ord_101103,cust_1537,2026-01-08 08:27:57,paid,65.62,5.75,14.91,86.28,FR,MH,card
ord_101104,cust_1326,2026-02-05 00:16:25,paid,488.96,34.09,7.8,530.85,FR,TX,paypal
ord_101105,cust_1078,2025-12-30 19:20:46,refunded,348.85,14.75,7.75,371.35,DE,CA,bank_transfer
ord_101106,cust_1344,2025-12-30 21:23:16,pending,360.8,31.21,17.37,409.38,IN,MH,bank_transfer
ord_101107,cust_1351,2026-01-23 16:28:23,refunded,110.96,9.57,6.06,126.59,GB,MH,bank_transfer
ord_101108,cust_1261,2026-01-02 17:26:50,cancelled,292.78,22.55,17.46,332.79,FR,ON,paypal
ord_101109,cust_1030,2025-12-27 01:58:51,paid,346.2,17.05,11.6,374.85,US,WA,paypal
ord_101110,cust_1191,2026-01-18 09:50:26,paid,137.25,9.63,17.46,164.34,FR,WA,paypal
ord_101111,cust_1040,2026-01-07 12:34:30,refunded,163.6,19.34,8.64,191.58,DE,ON,bank_transfer
ord_101112,cust_1454,2026-01-16 21:14:40,paid,193.19,11.76,2.8,207.75,FR,ON,paypal
ord_101113,cust_1295,2025-12-31 00:48:03,paid,174.24,7.42,8.64,190.3,US,LDN,apple_pay
ord_101114,cust_1368,2026-01-13 12:18:31,paid,307.04,23.6,2.47,333.11,US,KA,apple_pay
ord_101115,cust_1136,2026-01-09 02:43:10,refunded,356.21,32.9,7.2,396.31,GB,KA,apple_pay
ord_101116,cust_1506,2026-01-23 20:14:53,pending,455.13,35.77,16.34,507.24,CA,TX,bank_transfer
ord_101117,cust_1191,2026-01-25 11:23:13,cancelled,129.59,10.97,17.29,157.85,FR,BE,apple_pay
ord_101118,cust_1066,2026-01-28 18:39:06,pending,260.81,23.02,8.5,292.33,GB,WA,bank_transfer
ord_101119,cust_1359,2026-01-05 02:49:19,paid,268.22,13.31,5.97,287.5,CA,TX,paypal
ord_101120,cust_1482,2026-01-03 16:27:40,paid,184.89,20.1,4.81,209.8,DE,TX,card
ord_101121,cust_1312,2026-01-28 14:07:47,paid,173.55,15.49,15.89,204.93,FR,KA,bank_transfer
ord_101122,cust_1344,2025-12-26 11:39:43,cancelled,211.74,8.93,4.56,225.23,GB,ON,bank_transfer
ord_101123,cust_1275,2026-01-25 11:27:14,pending,286.42,23.21,4.73,314.36,DE,NY,paypal
ord_101124,cust_1205,2026-01-31 12:53:49,paid,145.25,17.03,13.8,176.08,US,CA,card
ord_101125,cust_1312,2026-01-03 19:52:09,cancelled,395.89,17.54,0.87,414.3,DE,CA,card
ord_101126,cust_1516,2025-12-25 04:11:33,paid,177.98,11.73,15.42,205.13,GB,KA,bank_transfer
ord_101127,cust_1296,2025-12-26 04:01:40,refunded,18.2,2.03,10.05,30.28,GB,BE,bank_transfer
ord_101128,cust_1434,2026-02-06 22:58:33,pending,100.35,9.52,7.38,117.25,IN,WA,paypal
ord_101129,cust_1127,2025-12-28 20:06:15,refunded,125.72,7.58,3.61,136.91,GB,LDN,bank_transfer
ord_101130,cust_1166,2026-01-31 05:42:41,pending,346.77,27.9,0.78,375.45,DE,NY,paypal
ord_101131,cust_1306,2025-12-25 17:02:37,refunded,106.47,8.63,4.68,119.78,GB,CA,apple_pay
ord_101132,cust_1166,2026-01-02 22:01:29,paid,343.2,24.67,9.38,377.25,US,TX,paypal
ord_101133,cust_1209,2026-01-15 01:03:08,cancelled,37.54,2.03,5.7,45.27,DE,NY,card
ord_101134,cust_1386,2026-01-07 21:41:48,refunded,134.48,8.81,7.35,150.64,IN,LDN,paypal
ord_101135,cust_1271,2026-01-01 21:24:40,pending,394.18,46.43,9.77,450.38,US,WA,apple_pay
ord_101136,cust_1394,2026-01-24 07:35:58,paid,65.79,3.89,0.61,70.29,IN,KA,bank_transfer
ord_101137,cust_1386,2026-01-27 22:24:49,refunded,91.19,10.88,12.32,114.39,DE,WA,apple_pay
ord_101138,cust_1137,2026-01-25 09:06:18,cancelled,227.25,13.68,10.15,251.08,DE,WA,apple_pay
ord_101139,cust_1251,2026-01-18 23:01:52,paid,432.15,43.76,9.17,485.08,US,KA,paypal
ord_101140,cust_1418,2026-01-11 03:36:57,cancelled,56.81,6.24,7.12,70.17,DE,NY,paypal
ord_101141,cust_1035,2026-01-20 08:15:57,cancelled,274.17,31.6,16.02,321.79,CA,LDN,apple_pay
ord_101142,cust_1142,2026-01-22 20:46:32,cancelled,125.92,6.21,5.55,137.68,FR,NY,bank_transfer
ord_101143,cust_1144,2026-01-13 14:01:49,cancelled,424.62,49.51,5.39,479.52,CA,LDN,bank_transfer
ord_101144,cust_1535,2026-01-27 01:06:30,cancelled,367.03,25.14,13.81,405.98,DE,CA,paypal
ord_101145,cust_1103,2026-01-03 03:01:56,pending,282.87,24.2,17.3,324.37,FR,NY,apple_pay
ord_101146,cust_1520,2026-01-27 11:39:56,refunded,71.77,7.5,17.88,97.15,CA,ON,bank_transfer
ord_101147,cust_1183,2026-01-05 22:28:28,pending,171.77,19.43,0.89,192.09,IN,MH,apple_pay
ord_101148,cust_1446,2026-01-22 07:07:27,refunded,132.5,6.88,4.88,144.26,FR,NY,card
ord_101149,cust_1115,2026-01-23 21:53:58,pending,366.39,34.43,11.66,412.48,DE,NY,paypal
ord_101150,cust_1037,2026-01-31 12:21:44,cancelled,59.27,5.5,0.95,65.72,GB,LDN,bank_transfer
ord_101151,cust_1297,2026-01-18 21:48:22,pending,193.24,19.34,17.97,230.55,DE,MH,paypal
ord_101152,cust_1136,2026-01-24 12:27:12,cancelled,212.67,8.73,11.77,233.17,GB,BE,card
ord_101153,cust_1517,2026-01-02 07:43:06,pending,73.45,6.14,13.12,92.71,US,KA,bank_transfer
ord_101154,cust_1215,2026-01-03 14:14:14,pending,87.29,7.19,17.55,112.03,GB,KA,apple_pay
ord_101155,cust_1124,2026-01-22 10:18:17,refunded,21.46,2.51,3.35,27.32,CA,TX,card
ord_101156,cust_1546,2025-12-31 11:02:14,paid,488.84,25.71,12.66,527.21,CA,KA,apple_pay
ord_101157,cust_1401,2025-12-28 00:23:39,paid,287.72,14.07,11.72,313.51,US,KA,bank_transfer
ord_101158,cust_1470,2026-02-05 08:15:53,cancelled,124.17,9.74,14.43,148.34,US,LDN,apple_pay
ord_101159,cust_1002,2026-01-03 17:19:18,refunded,170.04,8.7,2.66,181.4,FR,KA,apple_pay
ord_101160,cust_1249,2026-01-12 21:33:28,cancelled,161.77,15.57,10.78,188.12,DE,ON,bank_transfer
ord_101161,cust_1212,2026-01-06 12:48:13,refunded,164.96,18.62,5.39,188.97,FR,WA,apple_pay
ord_101162,cust_1490,2026-02-03 14:05:50,pending,143.54,16.87,5.9,166.31,DE,CA,card
ord_101163,cust_1448,2025-12-24 12:12:15,paid,257.3,13.5,10.11,280.91,GB,CA,card
ord_101164,cust_1355,2026-01-16 08:40:34,refunded,444.32,25.69,14.2,484.21,DE,LDN,bank_transfer
ord_101165,cust_1386,2026-02-03 23:36:00,paid,455.96,21.48,15.2,492.64,US,BE,bank_transfer
ord_101166,cust_1507,2026-01-10 08:10:07,paid,382.37,34.29,5.84,422.5,IN,ON,paypal
ord_101167,cust_1330,2026-01-04 05:43:31,refunded,470.43,53.3,16.55,540.28,CA,ON,card
ord_101168,cust_1241,2026-01-17 15:03:01,cancelled,230.27,26.57,15.25,272.09,DE,WA,paypal
ord_101169,cust_1288,2026-02-06 23:17:09,paid,490.87,38.48,9.46,538.81,GB,NY,card
ord_101170,cust_1058,2026-02-06 23:35:13,refunded,461.27,31.14,15.33,507.74,CA,BE,paypal
ord_101171,cust_1262,2025-12-29 09:39:52,refunded,378,41.5,17.04,436.54,US,LDN,apple_pay
ord_101172,cust_1344,2025-12-30 00:15:15,pending,91.96,10.39,15.57,117.92,FR,CA,apple_pay
ord_101173,cust_1070,2026-01-09 22:14:17,paid,395.66,24.17,2.56,422.39,FR,WA,bank_transfer
ord_101174,cust_1154,2026-01-28 20:13:20,pending,330.57,16.15,10.56,357.28,DE,TX,bank_transfer
ord_101175,cust_1270,2026-01-24 00:47:34,paid,235.95,10.35,6.8,253.1,DE,CA,bank_transfer
ord_101176,cust_1273,2025-12-25 21:33:52,refunded,292.75,18.87,14.4,326.02,GB,MH,apple_pay
ord_101177,cust_1195,2026-01-13 10:07:15,paid,346.87,27,5.95,379.82,DE,KA,card
ord_101178,cust_1361,2025-12-30 11:49:17,paid,126.26,9.95,9.93,146.14,CA,WA,card
ord_101179,cust_1379,2026-01-04 20:44:03,cancelled,18.22,2.17,4.87,25.26,GB,MH,card
ord_101180,cust_1493,2026-01-02 21:54:35,cancelled,125.05,11.81,1.99,138.85,IN,CA,bank_transfer
ord_101181,cust_1258,2026-02-02 17:06:28,paid,314.09,35.5,2.71,352.3,FR,CA,bank_transfer
ord_101182,cust_1404,2026-01-20 14:53:30,cancelled,329.91,24.28,12.39,366.58,FR,WA,apple_pay
ord_101183,cust_1135,2026-01-07 03:45:47,paid,439.8,31.92,2.16,473.88,GB,KA,card
ord_101184,cust_1030,2026-01-06 19:49:21,refunded,319.31,33.74,8.13,361.18,US,MH,apple_pay
ord_101185,cust_1538,2026-01-09 08:48:04,pending,439.89,24.55,15.31,479.75,DE,WA,apple_pay
ord_101186,cust_1192,2025-12-25 03:40:35,paid,95.47,4.7,10.04,110.21,GB,MH,card
ord_101187,cust_1497,2026-01-06 21:18:10,cancelled,459.9,47.73,2.17,509.8,DE,TX,apple_pay
ord_101188,cust_1183,2026-01-01 10:29:37,cancelled,289.33,33.22,8.17,330.72,US,MH,bank_transfer
ord_101189,cust_1099,2026-02-05 07:07:37,cancelled,370.68,16.24,5.48,392.4,US,WA,card
ord_101190,cust_1461,2026-01-16 09:28:01,paid,302.15,12.49,17.69,332.33,FR,WA,apple_pay
ord_101191,cust_1247,2026-01-16 09:30:03,paid,460.83,46.24,10.46,517.53,FR,KA,card
ord_101192,cust_1092,2026-01-02 10:54:12,pending,357.77,28.91,4.54,391.22,FR,ON,apple_pay
ord_101193,cust_1109,2026-01-21 16:58:53,cancelled,71.05,4.52,6.27,81.84,DE,TX,bank_transfer
ord_101194,cust_1534,2026-02-04 14:37:31,paid,259.35,20.67,4.36,284.38,DE,BE,apple_pay
ord_101195,cust_1105,2025-12-27 16:28:10,pending,481.47,35.27,1.57,518.31,DE,WA,card
ord_101196,cust_1250,2026-01-10 15:36:25,cancelled,429.59,49.07,1.6,480.26,US,ON,bank_transfer
ord_101197,cust_1319,2026-01-25 11:47:12,cancelled,299.19,21.93,14.07,335.19,GB,NY,bank_transfer
ord_101198,cust_1254,2026-02-04 19:16:16,cancelled,434.77,20.36,13.87,469,DE,CA,paypal
ord_101199,cust_1083,2026-01-06 20:44:20,refunded,429.62,42.08,6.65,478.35,US,BE,apple_pay
ord_101200,cust_1185,2026-01-27 14:01:53,cancelled,308.35,19.3,12.92,340.57,FR,NY,apple_pay
ord_101201,cust_1362,2026-01-03 03:33:03,cancelled,460.08,24.53,3.9,488.51,CA,BE,card
ord_101202,cust_1510,2026-01-04 11:35:59,refunded,450.16,46.59,16.97,513.72,DE,MH,bank_transfer
ord_101203,cust_1137,2025-12-29 21:43:30,paid,283.24,17.3,8.78,309.32,US,BE,apple_pay
ord_101204,cust_1024,2025-12-25 12:00:12,pending,497.05,42.03,6.96,546.04,IN,NY,card
ord_101205,cust_1161,2026-01-04 06:43:50,paid,464.78,47.17,12.81,524.76,US,LDN,bank_transfer
ord_101206,cust_1086,2026-01-20 00:48:25,paid,290.53,26.47,14.51,331.51,IN,CA,bank_transfer
ord_101207,cust_1443,2026-01-22 10:52:54,cancelled,272.81,11.97,12.88,297.66,IN,KA,paypal
ord_101208,cust_1355,2026-01-23 11:58:00,paid,224.54,9.56,8.95,243.05,US,LDN,apple_pay
ord_101209,cust_1171,2026-01-25 21:47:20,pending,477.61,19.87,8.89,506.37,GB,WA,card
ord_101210,cust_1112,2026-01-19 16:09:37,pending,251.28,11.29,1.9,264.47,DE,MH,bank_transfer
ord_101211,cust_1276,2026-01-30 15:03:30,paid,189.26,9.19,0.02,198.47,GB,CA,bank_transfer
ord_101212,cust_1037,2026-01-02 18:26:28,cancelled,244.82,17.49,14.93,277.24,FR,BE,bank_transfer
ord_101213,cust_1150,2026-01-16 06:55:30,refunded,285.78,30.58,13.95,330.31,IN,MH,apple_pay
ord_101214,cust_1090,2026-01-31 12:15:07,pending,218.73,17.19,1.9,237.82,FR,CA,card
ord_101215,cust_1274,2026-02-06 01:41:13,paid,62.69,7.09,13.27,83.05,CA,WA,card
ord_101216,cust_1318,2026-01-15 19:21:50,refunded,330.65,31.71,7.76,370.12,FR,NY,apple_pay
ord_101217,cust_1459,2026-01-06 05:27:36,cancelled,335.67,33.75,6.3,375.72,CA,MH,paypal
ord_101218,cust_1351,2026-02-03 20:10:28,refunded,141.21,5.92,15.39,162.52,FR,WA,apple_pay
ord_101219,cust_1409,2026-02-06 02:38:10,pending,130.13,5.55,7.01,142.69,IN,KA,card
ord_101220,cust_1247,2025-12-30 14:29:34,paid,403.07,40.98,8.98,453.03,DE,NY,paypal
ord_101221,cust_1069,2026-01-12 02:18:32,paid,13.67,1.07,8.98,23.72,DE,WA,bank_transfer
ord_101222,cust_1181,2026-01-25 15:18:56,refunded,183.01,16.49,4.87,204.37,GB,ON,paypal
ord_101223,cust_1091,2026-02-06 21:20:29,refunded,462.86,23.16,11.73,497.75,CA,BE,apple_pay
ord_101224,cust_1287,2026-01-27 16:57:33,cancelled,430.01,38.36,0.99,469.36,CA,CA,paypal
ord_101225,cust_1406,2026-01-22 17:47:40,refunded,269.22,26.77,11.94,307.93,US,ON,apple_pay
ord_101226,cust_1424,2026-01-03 06:01:55,pending,437.54,37.25,1.53,476.32,US,BE,paypal
ord_101227,cust_1265,2026-01-02 09:37:40,pending,289.35,33.89,14.58,337.82,CA,TX,apple_pay
ord_101228,cust_1181,2026-01-24 18:26:55,cancelled,350.88,15.06,8.63,374.57,US,MH,paypal
ord_101229,cust_1301,2026-01-14 12:21:54,refunded,380.56,42.59,13.48,436.63,FR,TX,card
ord_101230,cust_1304,2026-01-25 08:40:49,paid,76.15,7.29,16.08,99.52,US,NY,bank_transfer
ord_101231,cust_1302,2026-01-17 07:48:08,paid,168.55,11.71,5.87,186.13,IN,CA,paypal
ord_101232,cust_1451,2026-01-08 11:01:55,cancelled,318.35,32.96,11.49,362.8,US,TX,apple_pay
ord_101233,cust_1072,2026-02-04 04:02:27,paid,235.17,19.97,5.44,260.58,GB,MH,bank_transfer
ord_101234,cust_1254,2026-02-01 13:47:45,pending,388.16,17.6,0.41,406.17,CA,MH,apple_pay
ord_101235,cust_1424,2026-02-05 05:13:43,refunded,449.71,47.75,4.21,501.67,DE,MH,apple_pay
ord_101236,cust_1114,2025-12-31 05:35:27,pending,236.7,27.48,10.69,274.87,GB,NY,card
ord_101237,cust_1495,2026-02-01 18:04:44,paid,85.97,9.99,5.79,101.75,US,CA,bank_transfer
ord_101238,cust_1356,2025-12-25 15:46:22,pending,56.2,3.09,3.74,63.03,DE,KA,bank_transfer
ord_101239,cust_1527,2025-12-30 23:26:49,pending,195.04,11.56,3.94,210.54,GB,WA,card
ord_101240,cust_1431,2026-01-31 07:30:39,pending,194.28,8.67,3.72,206.67,IN,CA,paypal
ord_101241,cust_1303,2025-12-28 06:52:33,paid,42.2,2.07,1.04,45.31,FR,WA,paypal
ord_101242,cust_1459,2026-01-04 15:22:30,refunded,444.49,24.52,7.05,476.06,GB,LDN,bank_transfer
ord_101243,cust_1066,2026-02-05 08:04:15,refunded,361.38,20.98,17.32,399.68,FR,LDN,bank_transfer
ord_101244,cust_1050,2026-02-03 15:37:40,cancelled,370.88,17.14,8.55,396.57,IN,WA,card
ord_101245,cust_1308,2025-12-24 03:55:15,cancelled,341.43,18.78,0.45,360.66,DE,CA,paypal
ord_101246,cust_1194,2026-02-06 00:33:31,cancelled,157.75,11.62,2.1,171.47,US,MH,paypal
ord_101247,cust_1177,2026-01-24 13:11:11,refunded,352.4,37.11,0.77,390.28,DE,WA,card
ord_101248,cust_1046,2025-12-31 11:29:10,paid,137.19,7.72,9.53,154.44,GB,NY,apple_pay
ord_101249,cust_1319,2026-01-15 16:01:51,pending,342.85,24.48,12.2,379.53,GB,TX,apple_pay
ord_101250,cust_1277,2025-12-24 10:42:06,paid,110.54,8.15,4.03,122.72,IN,MH,paypal
ord_101251,cust_1178,2025-12-25 12:40:04,cancelled,139.86,11.63,1.1,152.59,GB,WA,apple_pay
ord_101252,cust_1089,2026-01-10 06:07:19,cancelled,108.81,5.09,12,125.9,CA,WA,apple_pay
ord_101253,cust_1538,2026-01-05 19:24:56,pending,442.77,37.79,0.27,480.83,IN,CA,apple_pay
ord_101254,cust_1138,2026-02-02 19:55:30,paid,435.44,43.23,14.57,493.24,DE,KA,paypal
